visit_id,date,country,traffic_source,device_type,browser,page,session_duration_sec,pages_viewed,bounce,conversion
1747,2025-09-14,China,Direct,Desktop,Safari,/pricing,1146,1,1,0
1748,2025-02-27,Spain,Organic Search,Desktop,Safari,/login,1713,5,1,0
1749,2025-01-15,Brazil,Email,Desktop,Opera,/blog,874,4,0,0
1750,2025-06-11,China,Direct,Mobile,Opera,/about,1286,12,1,0
1751,2025-06-12,Germany,Direct,Desktop,Safari,/login,450,3,0,0
1752,2025-11-16,Turkey,Referral,Desktop,Firefox,/about,1219,2,0,0
1753,2025-10-08,USA,Referral,Desktop,Firefox,/products,868,10,1,0
1754,2025-10-07,Australia,Email,Mobile,Edge,/contact,236,2,0,0
1755,2025-01-12,Pakistan,Social Media,Mobile,Edge,/contact,537,14,0,0
1756,2025-10-01,Saudi Arabia,Social Media,Desktop,Opera,/pricing,1701,4,0,0
1757,2025-09-28,Mexico,Direct,Desktop,Safari,/,363,2,0,0
1758,2025-07-27,South Africa,Paid Ads,Desktop,Firefox,/,632,4,1,0
1759,2025-01-27,Italy,Paid Ads,Tablet,Safari,/pricing,1034,3,0,0
1760,2025-03-13,Japan,Social Media,Mobile,Chrome,/pricing,1586,9,0,0
1761,2025-03-01,France,Paid Ads,Mobile,Safari,/blog,1593,7,0,0
1762,2025-05-25,Brazil,Social Media,Desktop,Chrome,/about,936,14,1,0
1763,2025-04-03,Germany,Referral,Mobile,Edge,/pricing,1453,13,0,0
1764,2025-11-05,France,Direct,Mobile,Edge,/about,1653,11,0,0
1765,2025-01-08,Brazil,Organic Search,Desktop,Opera,/login,1194,12,1,0
1766,2025-03-20,Australia,Direct,Desktop,Safari,/login,170,3,0,0
1767,2025-01-27,Brazil,Social Media,Mobile,Safari,/products,880,13,0,0
1768,2025-06-23,China,Social Media,Mobile,Chrome,/about,1161,14,1,0
1769,2025-02-19,UK,Direct,Mobile,Edge,/blog,1755,8,0,0
1770,2025-07-18,China,Email,Mobile,Chrome,/login,1184,9,1,0
1771,2025-12-15,UAE,Social Media,Mobile,Edge,/contact,453,13,0,0
1772,2025-06-30,France,Paid Ads,Desktop,Chrome,/contact,1504,7,1,0
1773,2025-01-24,Canada,Paid Ads,Mobile,Edge,/login,472,6,1,1
1774,2025-11-12,Italy,Social Media,Mobile,Chrome,/login,1763,4,0,0
1775,2025-02-15,Spain,Social Media,Desktop,Edge,/login,1063,5,0,0
1776,2025-01-15,Spain,Email,Mobile,Chrome,/about,482,8,1,0
1777,2025-06-02,Brazil,Paid Ads,Desktop,Safari,/contact,566,3,0,0
1778,2025-08-10,Germany,Social Media,Desktop,Opera,/contact,89,2,0,0
1779,2025-07-25,Japan,Social Media,Mobile,Chrome,/home,1072,3,0,0
1780,2025-09-30,UK,Email,Mobile,Opera,/login,249,12,1,0
1781,2025-08-24,Indonesia,Email,Mobile,Safari,/products,566,7,1,1
1782,2025-12-06,USA,Direct,Desktop,Safari,/login,599,8,0,0
1783,2025-08-16,Pakistan,Email,Mobile,Edge,/blog,1370,1,0,0
1784,2025-01-09,Saudi Arabia,Organic Search,Mobile,Opera,/blog,1313,13,1,0
1785,2025-06-15,Canada,Paid Ads,Mobile,Firefox,/contact,1149,7,1,0
1786,2025-11-15,Mexico,Direct,Tablet,Edge,/login,278,9,0,0
1787,2025-08-02,Mexico,Organic Search,Mobile,Opera,/,344,12,1,1
1788,2025-04-27,Canada,Social Media,Desktop,Chrome,/blog,321,13,1,0
1789,2025-12-10,Canada,Social Media,Mobile,Chrome,/login,1086,14,0,0
1790,2025-03-13,Saudi Arabia,Direct,Desktop,Safari,/products,1101,14,1,1
1791,2025-03-05,Pakistan,Email,Desktop,Firefox,/pricing,703,3,0,0
1792,2025-07-24,Netherlands,Social Media,Mobile,Chrome,/login,43,3,0,0
1793,2025-07-28,Saudi Arabia,Referral,Tablet,Opera,/products,395,8,0,0
1794,2025-03-13,South Africa,Direct,Desktop,Opera,/contact,258,4,1,0
1795,2025-10-04,Spain,Organic Search,Mobile,Chrome,/contact,1144,14,1,0
1796,2025-10-01,Mexico,Direct,Desktop,Opera,/home,1127,8,0,0
1797,2025-11-16,Mexico,Paid Ads,Mobile,Opera,/about,1443,5,0,1
1798,2025-12-04,South Africa,Email,Mobile,Safari,/blog,1212,14,0,0
1799,2025-04-05,Germany,Email,Mobile,Firefox,/about,1080,3,1,0
1800,2025-06-15,USA,Direct,Desktop,Safari,/login,803,4,1,0
1801,2025-02-01,South Africa,Social Media,Mobile,Firefox,/about,861,14,0,1
1802,2025-01-11,USA,Social Media,Tablet,Opera,/blog,883,4,0,0
1803,2025-10-28,Spain,Referral,Mobile,Firefox,/blog,1637,8,0,0
1804,2025-08-05,Mexico,Referral,Mobile,Opera,/login,385,6,0,0
1805,2025-10-16,Mexico,Email,Tablet,Opera,/contact,733,7,0,0
1806,2025-04-12,Brazil,Referral,Desktop,Safari,/blog,1620,9,1,0
1807,2025-09-24,Australia,Organic Search,Mobile,Safari,/,211,6,0,0
1808,2025-08-02,Japan,Referral,Mobile,Edge,/,454,3,0,1
1809,2025-06-28,Japan,Organic Search,Desktop,Chrome,/pricing,306,13,0,0
1810,2025-03-29,France,Referral,Mobile,Edge,/blog,1341,3,0,0
1811,2025-02-10,USA,Email,Desktop,Edge,/home,1756,11,0,0
1812,2025-03-17,Saudi Arabia,Email,Mobile,Firefox,/pricing,502,3,0,0
1813,2025-02-15,UK,Organic Search,Mobile,Opera,/contact,347,12,0,1
1814,2025-06-09,Spain,Direct,Desktop,Opera,/blog,932,10,1,0
1815,2025-03-21,Japan,Email,Mobile,Opera,/,1679,2,0,0
1816,2025-11-06,Germany,Direct,Desktop,Chrome,/home,1099,1,1,0
1817,2025-03-27,France,Social Media,Mobile,Firefox,/login,801,11,0,0
1818,2025-04-02,Australia,Organic Search,Desktop,Firefox,/pricing,1455,10,0,1
1819,2025-05-28,Indonesia,Email,Mobile,Opera,/home,1573,1,0,0
1820,2025-06-10,Canada,Paid Ads,Desktop,Edge,/blog,1662,4,1,0
1821,2025-07-21,Italy,Social Media,Mobile,Chrome,/products,1526,3,0,0
1822,2025-08-30,Indonesia,Direct,Mobile,Edge,/home,971,5,0,0
1823,2025-12-19,Indonesia,Email,Desktop,Safari,/home,326,12,1,0
1824,2025-01-02,Spain,Organic Search,Mobile,Firefox,/contact,951,9,0,0
1825,2025-08-13,Pakistan,Referral,Mobile,Firefox,/,635,12,1,0
1826,2025-10-16,Turkey,Paid Ads,Mobile,Edge,/login,84,13,0,0
1827,2025-08-21,Pakistan,Direct,Desktop,Chrome,/blog,1747,8,0,0
1828,2025-03-18,China,Social Media,Mobile,Firefox,/home,948,12,0,0
1829,2025-04-26,France,Organic Search,Desktop,Edge,/blog,68,9,1,0
1830,2025-06-03,Netherlands,Paid Ads,Desktop,Chrome,/,395,13,0,0
1831,2025-04-13,Germany,Organic Search,Mobile,Edge,/contact,24,5,0,0
1832,2025-07-13,Brazil,Email,Desktop,Chrome,/blog,1264,8,0,0
1833,2025-06-15,Mexico,Referral,Desktop,Opera,/about,1650,4,0,0
1834,2025-12-25,Turkey,Social Media,Desktop,Chrome,/,1710,5,1,0
1835,2025-03-31,South Africa,Organic Search,Desktop,Safari,/,208,12,0,0
1836,2025-06-23,Mexico,Direct,Desktop,Opera,/login,1387,3,0,0
1837,2025-05-02,Spain,Email,Tablet,Edge,/pricing,44,5,0,0
1838,2025-05-23,China,Email,Desktop,Opera,/contact,171,12,0,0
1839,2025-04-16,Japan,Social Media,Mobile,Opera,/contact,1790,3,0,0
1840,2025-11-01,UAE,Email,Desktop,Edge,/login,991,5,0,0
1841,2025-12-26,Indonesia,Direct,Tablet,Edge,/about,808,11,1,0
1842,2025-11-13,UAE,Organic Search,Desktop,Safari,/blog,904,14,1,0
1843,2025-05-03,Pakistan,Social Media,Tablet,Edge,/products,480,5,0,0
1844,2025-01-09,Netherlands,Email,Mobile,Firefox,/about,540,6,1,0
1845,2025-09-19,Netherlands,Email,Desktop,Firefox,/pricing,801,9,0,0
1846,2025-03-14,Germany,Direct,Mobile,Safari,/contact,861,1,0,0
1847,2025-12-25,Turkey,Referral,Mobile,Chrome,/,1456,12,0,0
1848,2025-08-11,Canada,Referral,Desktop,Chrome,/contact,357,10,0,0
1849,2025-02-10,France,Email,Mobile,Firefox,/about,703,14,0,0
1850,2025-07-23,USA,Organic Search,Tablet,Edge,/products,944,6,1,0
1851,2025-09-21,Canada,Social Media,Mobile,Safari,/home,922,1,1,0
1852,2025-11-24,Turkey,Email,Desktop,Chrome,/home,156,6,0,0
1853,2025-06-27,China,Paid Ads,Mobile,Chrome,/login,1407,2,0,0
1854,2025-12-14,Germany,Social Media,Mobile,Opera,/contact,1721,8,1,0
1855,2025-11-14,UK,Referral,Mobile,Firefox,/contact,684,11,0,0
1856,2025-03-25,Brazil,Email,Mobile,Edge,/pricing,1449,3,0,1
1857,2025-11-14,Germany,Direct,Desktop,Safari,/contact,696,10,0,0
1858,2025-04-21,Canada,Paid Ads,Tablet,Chrome,/products,1527,14,0,0
1859,2025-09-08,UK,Email,Desktop,Opera,/contact,1592,6,0,0
1860,2025-01-07,Saudi Arabia,Organic Search,Desktop,Firefox,/blog,1289,6,1,0
1861,2025-03-25,Mexico,Paid Ads,Mobile,Firefox,/about,969,4,1,0
1862,2025-07-27,Spain,Email,Mobile,Safari,/login,695,5,0,1
1863,2025-11-10,France,Organic Search,Desktop,Chrome,/products,1136,2,1,0
1864,2025-01-22,Japan,Paid Ads,Mobile,Safari,/pricing,130,10,0,0
1865,2025-01-03,India,Organic Search,Mobile,Safari,/blog,428,10,0,0
1866,2025-05-07,France,Organic Search,Mobile,Opera,/blog,359,8,1,0
1867,2025-10-24,Brazil,Paid Ads,Mobile,Firefox,/about,1690,10,0,0
1868,2025-07-07,China,Paid Ads,Mobile,Edge,/home,51,7,0,0
1869,2025-12-28,Pakistan,Organic Search,Desktop,Firefox,/products,1400,10,0,0
1870,2025-01-14,Pakistan,Referral,Desktop,Firefox,/about,38,6,1,0
1871,2025-01-12,India,Paid Ads,Tablet,Opera,/blog,975,7,1,0
1872,2025-03-28,Mexico,Email,Desktop,Edge,/pricing,794,12,1,0
1873,2025-01-12,Canada,Social Media,Mobile,Chrome,/about,23,1,0,0
1874,2025-01-25,Indonesia,Direct,Mobile,Edge,/home,929,14,1,1
1875,2025-10-28,Turkey,Organic Search,Mobile,Chrome,/blog,827,14,0,1
1876,2025-08-31,Germany,Organic Search,Desktop,Edge,/about,834,5,1,0
1877,2025-05-02,Italy,Direct,Mobile,Safari,/products,1518,7,0,0
1878,2025-05-27,India,Referral,Mobile,Edge,/home,1222,1,0,0
1879,2025-02-24,Indonesia,Direct,Tablet,Opera,/products,881,2,0,1
1880,2025-08-26,Germany,Paid Ads,Desktop,Chrome,/products,304,9,1,0
1881,2025-12-22,Turkey,Direct,Mobile,Firefox,/products,1216,12,1,0
1882,2025-06-22,Japan,Organic Search,Mobile,Opera,/about,873,3,0,0
1883,2025-08-09,France,Direct,Mobile,Chrome,/home,557,6,0,0
1884,2025-04-29,Spain,Social Media,Mobile,Chrome,/about,1070,7,1,0
1885,2025-11-05,South Africa,Email,Desktop,Firefox,/about,1017,9,0,0
1886,2025-07-02,France,Paid Ads,Desktop,Safari,/about,1047,5,1,0
1887,2025-10-15,UAE,Direct,Mobile,Opera,/blog,644,4,1,0
1888,2025-11-03,Indonesia,Organic Search,Mobile,Firefox,/contact,604,11,0,0
1889,2025-10-27,Netherlands,Email,Mobile,Firefox,/,1192,12,0,0
1890,2025-03-23,UAE,Paid Ads,Desktop,Safari,/blog,1527,2,0,0
1891,2025-07-30,Turkey,Organic Search,Desktop,Opera,/home,1362,3,0,0
1892,2025-05-30,Germany,Referral,Desktop,Firefox,/,623,5,0,0
1893,2025-02-06,Pakistan,Social Media,Desktop,Safari,/,1116,11,1,1
1894,2025-12-18,UAE,Referral,Mobile,Opera,/,1589,13,0,0
1895,2025-11-08,China,Social Media,Mobile,Edge,/contact,1613,2,0,0
1896,2025-12-27,Saudi Arabia,Direct,Desktop,Chrome,/about,1593,13,0,0
1897,2025-02-28,UAE,Paid Ads,Desktop,Safari,/login,1602,4,0,0
1898,2025-05-11,Brazil,Direct,Desktop,Chrome,/pricing,1620,1,1,0
1899,2025-07-21,Brazil,Social Media,Mobile,Edge,/home,1055,4,0,0
1900,2025-08-31,UK,Social Media,Desktop,Firefox,/login,1165,7,0,0
1901,2025-02-04,Japan,Social Media,Tablet,Firefox,/contact,474,14,1,0
1902,2025-04-03,Saudi Arabia,Email,Mobile,Opera,/contact,1489,12,0,0
1903,2025-07-26,Australia,Organic Search,Tablet,Safari,/pricing,1335,3,0,0
1904,2025-12-19,Brazil,Paid Ads,Mobile,Safari,/,964,10,0,0
1905,2025-11-28,Saudi Arabia,Direct,Mobile,Opera,/about,939,8,1,1
1906,2025-11-01,Germany,Direct,Mobile,Chrome,/pricing,1300,6,0,0
1907,2025-12-16,UAE,Referral,Desktop,Firefox,/login,808,6,1,0
1908,2025-08-01,Mexico,Social Media,Mobile,Firefox,/login,404,14,1,0
1909,2025-06-08,Turkey,Social Media,Tablet,Safari,/pricing,1153,1,0,0
1910,2025-01-24,France,Social Media,Desktop,Safari,/contact,255,5,0,0
1911,2025-10-20,India,Direct,Mobile,Opera,/home,577,3,0,1
1912,2025-01-04,Saudi Arabia,Referral,Desktop,Edge,/products,47,10,0,0
1913,2025-08-08,USA,Organic Search,Mobile,Chrome,/about,254,1,1,0
1914,2025-12-30,Indonesia,Email,Tablet,Edge,/login,30,8,0,0
1915,2025-01-20,Germany,Paid Ads,Mobile,Edge,/login,1143,7,0,0
1916,2025-06-01,Saudi Arabia,Organic Search,Mobile,Safari,/pricing,1639,7,1,0
1917,2025-02-19,Japan,Direct,Mobile,Safari,/about,403,12,0,1
1918,2025-06-26,UK,Email,Mobile,Safari,/pricing,1443,10,0,0
1919,2025-04-06,China,Email,Tablet,Edge,/,996,14,0,0
1920,2025-04-15,Turkey,Email,Mobile,Chrome,/about,1681,10,0,0
1921,2025-09-07,Pakistan,Social Media,Mobile,Safari,/,1776,10,1,1
1922,2025-04-27,India,Paid Ads,Mobile,Firefox,/login,17,4,0,0
1923,2025-12-20,USA,Direct,Mobile,Chrome,/contact,1477,13,0,0
1924,2025-08-16,Turkey,Direct,Mobile,Firefox,/,337,11,0,0
1925,2025-03-07,Pakistan,Email,Mobile,Chrome,/about,299,6,0,0
1926,2025-12-01,Saudi Arabia,Direct,Mobile,Safari,/blog,1796,13,0,0
1927,2025-09-19,UK,Paid Ads,Desktop,Opera,/about,520,9,0,0
1928,2025-10-22,Japan,Paid Ads,Mobile,Safari,/pricing,921,14,1,0
1929,2025-08-31,Japan,Referral,Mobile,Edge,/,370,3,1,0
1930,2025-07-05,Spain,Referral,Desktop,Edge,/home,1632,9,0,0
1931,2025-09-03,India,Organic Search,Desktop,Chrome,/blog,725,4,0,0
1932,2025-05-05,India,Paid Ads,Mobile,Edge,/contact,228,5,0,0
1933,2025-09-25,Mexico,Paid Ads,Desktop,Safari,/products,415,7,0,0
1934,2025-05-11,Mexico,Paid Ads,Desktop,Firefox,/pricing,762,6,0,0
1935,2025-08-25,Canada,Referral,Mobile,Safari,/pricing,932,10,0,0
1936,2025-01-18,Saudi Arabia,Email,Tablet,Chrome,/home,841,8,0,0
1937,2025-02-09,Saudi Arabia,Email,Mobile,Edge,/products,1654,8,0,1
1938,2025-01-21,Italy,Direct,Tablet,Firefox,/login,803,8,1,0
1939,2025-08-13,UAE,Email,Mobile,Opera,/products,1253,3,0,0
1940,2025-12-21,Turkey,Social Media,Desktop,Firefox,/contact,604,14,1,0
1941,2025-10-09,Spain,Referral,Mobile,Firefox,/contact,116,10,0,0
1942,2025-01-08,USA,Paid Ads,Mobile,Safari,/blog,590,6,0,0
1943,2025-04-10,Saudi Arabia,Email,Mobile,Opera,/login,618,7,1,0
1944,2025-08-28,Canada,Referral,Desktop,Chrome,/pricing,1757,9,0,0
1945,2025-03-28,Turkey,Email,Mobile,Chrome,/,1319,10,1,0
1946,2025-10-25,Germany,Organic Search,Desktop,Firefox,/contact,1782,10,0,0
1947,2025-01-14,Germany,Paid Ads,Mobile,Firefox,/home,17,14,0,0
1948,2025-11-30,South Africa,Organic Search,Desktop,Edge,/home,815,12,0,0
1949,2025-01-02,Saudi Arabia,Paid Ads,Mobile,Opera,/home,198,4,0,1
1950,2025-10-20,Indonesia,Referral,Mobile,Firefox,/about,90,5,1,0
1951,2025-11-21,Australia,Direct,Desktop,Edge,/login,117,8,1,0
1952,2025-02-10,Mexico,Email,Mobile,Opera,/login,1354,1,1,0
1953,2025-11-14,Canada,Email,Mobile,Chrome,/contact,1612,12,0,1
1954,2025-11-12,China,Social Media,Mobile,Edge,/contact,695,6,0,0
1955,2025-04-21,Netherlands,Organic Search,Mobile,Opera,/home,355,4,0,0
1956,2025-01-14,USA,Email,Mobile,Edge,/login,337,5,0,0
1957,2025-08-19,Netherlands,Referral,Mobile,Firefox,/login,564,11,1,0
1958,2025-03-25,UK,Direct,Desktop,Safari,/contact,1732,5,0,0
1959,2025-05-10,Germany,Referral,Desktop,Chrome,/about,311,2,0,0
1960,2025-08-19,Indonesia,Organic Search,Desktop,Firefox,/,209,8,0,0
1961,2025-11-22,India,Social Media,Mobile,Firefox,/,902,2,1,0
1962,2025-05-25,USA,Email,Desktop,Opera,/blog,1452,4,1,0
1963,2025-12-11,Saudi Arabia,Referral,Desktop,Edge,/login,1072,12,0,0
1964,2025-01-28,China,Paid Ads,Mobile,Chrome,/pricing,1765,13,0,0
1965,2025-03-07,Indonesia,Direct,Mobile,Firefox,/,316,5,0,0
1966,2025-06-12,USA,Referral,Mobile,Opera,/blog,1037,14,0,0
1967,2025-08-17,France,Direct,Desktop,Chrome,/products,1666,1,1,0
1968,2025-09-18,UAE,Email,Mobile,Edge,/pricing,1110,6,0,0
1969,2025-06-13,India,Paid Ads,Mobile,Firefox,/login,477,2,0,0
1970,2025-10-28,China,Social Media,Mobile,Firefox,/,188,14,0,0
1971,2025-10-30,Spain,Social Media,Desktop,Firefox,/about,654,5,0,0
1972,2025-10-14,UAE,Paid Ads,Mobile,Chrome,/products,1774,6,1,0
1973,2025-01-10,Canada,Direct,Mobile,Chrome,/blog,285,11,0,0
1974,2025-07-14,Indonesia,Email,Desktop,Chrome,/,1185,8,0,0
1975,2025-04-28,Italy,Referral,Tablet,Chrome,/login,1197,9,1,0
1976,2025-09-27,UAE,Paid Ads,Mobile,Opera,/,1323,13,0,0
1977,2025-03-21,Australia,Organic Search,Desktop,Safari,/contact,1411,12,1,0
1978,2025-04-03,Brazil,Direct,Mobile,Opera,/products,630,6,0,0
1979,2025-09-23,Mexico,Social Media,Desktop,Firefox,/,647,5,0,0
1980,2025-11-28,Germany,Paid Ads,Desktop,Opera,/home,1785,12,0,0
1981,2025-12-16,Italy,Social Media,Mobile,Edge,/about,1343,4,0,0
1982,2025-12-27,UK,Direct,Mobile,Chrome,/contact,939,2,0,0
1983,2025-09-14,Indonesia,Social Media,Tablet,Edge,/contact,1422,2,0,0
1984,2025-05-13,France,Paid Ads,Mobile,Edge,/,1691,7,0,0
1985,2025-10-03,China,Direct,Desktop,Firefox,/about,1797,5,0,1
1986,2025-09-21,Pakistan,Organic Search,Mobile,Chrome,/contact,192,7,0,0
1987,2025-06-20,Netherlands,Paid Ads,Mobile,Edge,/pricing,1339,13,1,0
1988,2025-01-01,Canada,Referral,Mobile,Firefox,/products,81,11,0,0
1989,2025-11-09,South Africa,Email,Mobile,Chrome,/pricing,1252,1,0,1
1990,2025-03-05,UAE,Paid Ads,Mobile,Safari,/blog,728,1,1,0
1991,2025-10-11,Indonesia,Direct,Mobile,Firefox,/pricing,1206,5,0,0
1992,2025-05-01,Indonesia,Email,Mobile,Opera,/about,1686,2,0,0
1993,2025-04-17,South Africa,Paid Ads,Desktop,Chrome,/home,1305,8,0,0
1994,2025-06-24,Mexico,Organic Search,Tablet,Edge,/contact,735,14,0,0
1995,2025-07-23,UAE,Organic Search,Desktop,Edge,/about,1501,3,0,0
1996,2025-06-14,China,Referral,Desktop,Opera,/contact,278,1,1,0
1997,2025-11-01,USA,Social Media,Desktop,Opera,/login,1053,13,1,0
1998,2025-04-30,Saudi Arabia,Email,Mobile,Edge,/home,587,2,0,0
1999,2025-02-13,Italy,Direct,Mobile,Chrome,/contact,1004,10,0,0
2000,2025-11-08,Australia,Direct,Mobile,Firefox,/pricing,824,10,0,0
